"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
6.9,0.10933333333333335,0.05359933664597809,0.10933333333333335,0.21,0.0625,0.1575,0.11,0.11,0.05,0.03,0.07,0.09,0.17,0.05,0.21,0.17,0.16,0.13,0.06,0.03,0.07,0.11,0.15,0.1,0.04,0.04,0.07,0.12,0.16,0.21,0.13,0.17,0.13,0.08,0.19,0.12,0.06
7.0,0.11300000000000002,0.05241819022693044,0.11300000000000002,0.21,0.07,0.1625,0.12,0.13,0.05,0.03,0.07,0.09,0.17,0.07,0.21,0.18,0.17,0.13,0.07,0.04,0.08,0.13,0.14,0.09,0.05,0.04,0.06,0.13,0.17,0.2,0.14,0.17,0.12,0.09,0.19,0.12,0.06
7.1,0.11066666666666666,0.053162225519839006,0.11066666666666666,0.21,0.07,0.145,0.12,0.13,0.06,0.03,0.07,0.08,0.18,0.07,0.21,0.18,0.15,0.12,0.07,0.05,0.07,0.12,0.13,0.1,0.05,0.03,0.06,0.12,0.16,0.21,0.13,0.18,0.13,0.07,0.19,0.12,0.05
7.2,0.11699999999999999,0.05728001396647874,0.11699999999999999,0.23,0.07,0.1475,0.11,0.14,0.06,0.03,0.07,0.08,0.21,0.09,0.22,0.19,0.15,0.13,0.08,0.06,0.07,0.13,0.13,0.11,0.06,0.03,0.07,0.1,0.16,0.23,0.11,0.19,0.14,0.07,0.21,0.14,0.05
7.3,0.123,0.06083584469702052,0.123,0.24,0.07250000000000001,0.1675,0.125,0.14,0.07,0.03,0.07,0.09,0.21,0.08,0.22,0.19,0.17,0.15,0.07,0.04,0.08,0.14,0.16,0.13,0.05,0.03,0.08,0.11,0.17,0.24,0.13,0.2,0.12,0.08,0.23,0.15,0.06
7.4,0.12066666666666666,0.06249977777738271,0.12066666666666666,0.25,0.07,0.16,0.11499999999999999,0.12,0.05,0.04,0.08,0.1,0.21,0.08,0.22,0.19,0.16,0.15,0.07,0.04,0.08,0.12,0.16,0.1,0.04,0.04,0.06,0.11,0.16,0.25,0.14,0.19,0.15,0.07,0.25,0.13,0.06
7.5,0.12200000000000001,0.06182771762459509,0.12200000000000001,0.25,0.07250000000000001,0.16,0.12,0.14,0.05,0.03,0.09,0.12,0.21,0.09,0.23,0.21,0.17,0.14,0.07,0.05,0.08,0.12,0.16,0.1,0.05,0.04,0.06,0.09,0.16,0.25,0.12,0.19,0.15,0.06,0.23,0.12,0.08
7.6,0.12233333333333328,0.06296471675117388,0.12233333333333328,0.24,0.07,0.1675,0.11,0.15,0.05,0.03,0.08,0.11,0.21,0.08,0.24,0.21,0.19,0.15,0.05,0.04,0.07,0.12,0.16,0.1,0.06,0.04,0.07,0.09,0.17,0.24,0.11,0.19,0.15,0.07,0.22,0.13,0.09
7.7,0.12766666666666668,0.06458499997849518,0.12766666666666668,0.25,0.07,0.17750000000000002,0.135,0.15,0.07,0.03,0.08,0.11,0.22,0.07,0.24,0.2,0.19,0.14,0.07,0.02,0.07,0.14,0.18,0.13,0.06,0.05,0.07,0.11,0.17,0.25,0.14,0.19,0.17,0.06,0.23,0.14,0.08
7.8,0.11933333333333333,0.06642957841872013,0.11933333333333333,0.27,0.06,0.1675,0.11,0.18,0.07,0.04,0.07,0.08,0.24,0.09,0.21,0.17,0.17,0.14,0.06,0.02,0.06,0.14,0.16,0.11,0.04,0.04,0.06,0.09,0.15,0.27,0.12,0.19,0.14,0.06,0.24,0.11,0.06
