"time","mean","stdev","min","max","q1","q3","median","sDE2","sDE1","sBE","sNO","sNL","sBY","sSI","sBG","sSK","sFI","sSE","sDK","sIS","sUA","sIT","sMT","sUK","sMK","sIE","sME","sMD","sIL","sES","sCH","sGR","sPT","sEE","sCY","sCZ","sFR1","sFR2","sAT","sHR","sHU","sLT","sLU","sLV","sRO","sRS","sTR","sPL"
11.8,0.16609756097560974,0.1750819048579416,0.16609756097560974,0.995,0.0575,0.185,0.1125,0.995,0.065,0.065,0.115,0.1825,0.0525,0.07,0.115,0.185,0.0775,0.175,0.54,0.0825,0.0575,0.335,0.0475,0.235,0.045,0.0425,0.045,0.0575,0.1125,0.05,0.4825,0.055,0.055,0.145,0.1575,0.275,0.1325,0.1325,0.2575,0.095,0.325,0.09,0.075,0.08,0.12,0.0525,0.2675,0.265
11.9,0.1667682926829268,0.17650851902196954,0.1667682926829268,1.0,0.06,0.18,0.1025,1.0,0.0675,0.0625,0.115,0.175,0.0525,0.07,0.11,0.18,0.0775,0.1775,0.535,0.0825,0.0575,0.35,0.05,0.2325,0.045,0.045,0.045,0.0575,0.1025,0.0575,0.51,0.06,0.055,0.1375,0.155,0.265,0.1325,0.15,0.2625,0.0925,0.32,0.09,0.0775,0.0775,0.1225,0.055,0.265,0.2625
12.0,0.1678048780487805,0.17616701049277284,0.1678048780487805,0.995,0.065,0.18,0.1075,0.995,0.0675,0.065,0.115,0.165,0.0525,0.0675,0.1075,0.18,0.0775,0.1775,0.535,0.0875,0.0575,0.3575,0.0525,0.24,0.04,0.045,0.0475,0.0575,0.1075,0.0625,0.5125,0.065,0.0525,0.14,0.155,0.2675,0.135,0.16,0.265,0.09,0.32,0.09,0.075,0.08,0.125,0.0575,0.2625,0.2675
12.1,0.16865853658536586,0.17621451170219715,0.16865853658536586,1.0,0.065,0.185,0.1075,1.0,0.07,0.065,0.115,0.165,0.05,0.0675,0.1125,0.185,0.075,0.1775,0.535,0.0875,0.06,0.3575,0.06,0.24,0.045,0.0475,0.0475,0.0575,0.1075,0.0625,0.505,0.065,0.0525,0.14,0.1575,0.27,0.1275,0.16,0.2675,0.09,0.3225,0.0925,0.075,0.085,0.125,0.0575,0.265,0.2675
12.2,0.1676219512195122,0.17602829527566347,0.1676219512195122,1.0,0.0625,0.185,0.1075,1.0,0.075,0.0625,0.11,0.1625,0.05,0.0675,0.1125,0.185,0.0725,0.17,0.53,0.08,0.0625,0.355,0.0575,0.235,0.045,0.045,0.05,0.0575,0.1075,0.06,0.5,0.065,0.0525,0.1375,0.155,0.27,0.125,0.16,0.2675,0.09,0.3275,0.09,0.075,0.0825,0.1275,0.0575,0.2675,0.27
12.3,0.1696951219512195,0.1757711191227616,0.1696951219512195,0.9975,0.065,0.19,0.1,0.9975,0.0775,0.065,0.11,0.1625,0.0525,0.07,0.1175,0.19,0.075,0.17,0.53,0.0825,0.0625,0.355,0.0575,0.24,0.0475,0.0475,0.05,0.06,0.1,0.065,0.5025,0.065,0.055,0.135,0.16,0.275,0.125,0.165,0.2775,0.0925,0.335,0.095,0.0775,0.085,0.13,0.0575,0.265,0.275
12.4,0.17006097560975608,0.1760556035753128,0.17006097560975608,1.0,0.0625,0.195,0.105,1.0,0.0775,0.0625,0.1125,0.1625,0.055,0.0675,0.1175,0.195,0.0775,0.17,0.53,0.08,0.0625,0.355,0.0575,0.235,0.0475,0.0525,0.05,0.06,0.105,0.0625,0.5,0.0625,0.0525,0.1375,0.1575,0.2825,0.1225,0.1625,0.2825,0.0925,0.335,0.0925,0.075,0.09,0.1325,0.06,0.265,0.275
12.5,0.17115853658536587,0.1764202797584607,0.17115853658536587,1.0,0.06,0.195,0.105,1.0,0.0775,0.06,0.115,0.1625,0.055,0.0675,0.1225,0.195,0.08,0.175,0.5375,0.0875,0.0575,0.35,0.0575,0.2425,0.0475,0.055,0.05,0.06,0.105,0.0625,0.5,0.06,0.0575,0.1375,0.1575,0.2875,0.1225,0.1625,0.285,0.09,0.335,0.0975,0.075,0.09,0.135,0.0575,0.27,0.275
12.6,0.17067073170731709,0.17632341438515825,0.17067073170731709,1.0,0.0625,0.195,0.105,1.0,0.075,0.06,0.115,0.155,0.055,0.0675,0.13,0.195,0.08,0.175,0.5375,0.0875,0.055,0.35,0.0575,0.24,0.055,0.0525,0.05,0.055,0.105,0.0625,0.495,0.06,0.0625,0.1375,0.1575,0.29,0.12,0.1575,0.285,0.09,0.335,0.0975,0.07,0.09,0.13,0.0575,0.27,0.2775
12.7,0.16926829268292684,0.17614195693998083,0.16926829268292684,1.0,0.06,0.195,0.1,1.0,0.075,0.055,0.1125,0.15,0.0525,0.065,0.13,0.195,0.08,0.1725,0.5275,0.0825,0.0575,0.3475,0.055,0.2275,0.055,0.055,0.05,0.0525,0.1,0.0675,0.4975,0.06,0.0575,0.135,0.155,0.29,0.12,0.16,0.285,0.0875,0.335,0.0975,0.0675,0.09,0.1275,0.06,0.2725,0.2775
12.8,0.16908536585365855,0.17608700394002239,0.16908536585365855,0.9975,0.0625,0.195,0.1,0.9975,0.0725,0.055,0.1125,0.1475,0.05,0.07,0.1275,0.195,0.08,0.1725,0.525,0.0825,0.0625,0.3525,0.055,0.23,0.0575,0.0525,0.0475,0.0525,0.1,0.0675,0.5025,0.0575,0.06,0.14,0.155,0.2875,0.1175,0.165,0.2875,0.0875,0.3325,0.0925,0.0625,0.0875,0.125,0.0625,0.27,0.275
12.9,0.16951219512195115,0.17629159214504556,0.16951219512195115,0.9975,0.0625,0.1975,0.1025,0.9975,0.0725,0.055,0.115,0.1475,0.05,0.07,0.1275,0.1975,0.0775,0.1775,0.525,0.08,0.0625,0.355,0.055,0.235,0.0575,0.0525,0.0475,0.05,0.1025,0.065,0.5025,0.06,0.0625,0.1375,0.1575,0.2875,0.1175,0.1625,0.2925,0.0875,0.3325,0.0925,0.0675,0.085,0.1225,0.0625,0.27,0.275
13.0,0.1697560975609756,0.175957142854038,0.1697560975609756,0.995,0.0625,0.1925,0.0975,0.995,0.075,0.055,0.115,0.15,0.05,0.0725,0.135,0.1925,0.08,0.18,0.5275,0.0775,0.0625,0.3525,0.055,0.235,0.06,0.0525,0.05,0.05,0.0975,0.065,0.5025,0.06,0.06,0.135,0.16,0.28,0.1225,0.16,0.2925,0.0875,0.3375,0.095,0.07,0.0825,0.1225,0.06,0.27,0.2775
13.1,0.17024390243902435,0.17655563352980963,0.17024390243902435,1.0,0.0625,0.195,0.1,1.0,0.0725,0.05,0.1175,0.145,0.055,0.065,0.1325,0.195,0.08,0.18,0.5225,0.0775,0.0625,0.3525,0.055,0.24,0.06,0.055,0.05,0.0525,0.1,0.0625,0.5,0.065,0.06,0.135,0.165,0.2875,0.1225,0.1575,0.295,0.08,0.335,0.0975,0.07,0.085,0.1225,0.06,0.2725,0.2875
13.2,0.1698170731707317,0.1760052921909979,0.1698170731707317,0.9975,0.0625,0.195,0.1025,0.9975,0.0725,0.0525,0.1175,0.145,0.055,0.0675,0.1325,0.195,0.08,0.18,0.52,0.0725,0.065,0.35,0.0575,0.2375,0.06,0.055,0.05,0.05,0.1025,0.0625,0.5,0.0625,0.0625,0.1325,0.1625,0.285,0.1225,0.1575,0.2925,0.08,0.335,0.095,0.07,0.085,0.12,0.06,0.2725,0.29
13.3,0.17012195121951224,0.17639941445646296,0.17012195121951224,1.0,0.065,0.1975,0.105,1.0,0.0725,0.055,0.1225,0.1475,0.0575,0.0675,0.1325,0.1975,0.08,0.18,0.5225,0.0775,0.065,0.345,0.055,0.2425,0.06,0.055,0.05,0.05,0.105,0.0625,0.4975,0.0575,0.065,0.13,0.165,0.2875,0.1225,0.155,0.2925,0.0775,0.3375,0.0875,0.0675,0.08,0.1225,0.0625,0.28,0.285
13.4,0.17067073170731706,0.1770679423739311,0.17067073170731706,1.0,0.0625,0.2025,0.1075,1.0,0.075,0.055,0.125,0.1525,0.0525,0.0725,0.1325,0.2025,0.085,0.185,0.5325,0.08,0.06,0.3525,0.06,0.235,0.065,0.0525,0.05,0.0525,0.1075,0.0575,0.5025,0.055,0.0625,0.1325,0.1625,0.29,0.12,0.1525,0.2975,0.0775,0.3325,0.09,0.0675,0.0775,0.125,0.0575,0.2775,0.275
13.5,0.17030487804878056,0.17706120197405564,0.17030487804878056,1.0,0.06,0.21,0.1125,1.0,0.0775,0.055,0.12,0.15,0.0525,0.0725,0.1275,0.21,0.0825,0.18,0.53,0.0825,0.06,0.35,0.055,0.2325,0.065,0.055,0.0525,0.055,0.1125,0.0575,0.5,0.0525,0.0575,0.1325,0.155,0.2975,0.1175,0.1525,0.2975,0.075,0.335,0.0925,0.0675,0.075,0.13,0.0575,0.2775,0.275
13.6,0.17060975609756102,0.17655388565241179,0.17060975609756102,0.9975,0.06,0.215,0.1125,0.9975,0.0775,0.0575,0.12,0.15,0.055,0.075,0.1225,0.215,0.085,0.1825,0.53,0.085,0.0575,0.3475,0.055,0.235,0.06,0.055,0.0525,0.055,0.1125,0.06,0.495,0.0475,0.0575,0.1325,0.1575,0.3025,0.115,0.155,0.295,0.0775,0.3375,0.09,0.07,0.075,0.13,0.0625,0.275,0.2775
13.7,0.169939024390244,0.17618889513751965,0.169939024390244,0.995,0.0625,0.2175,0.11,0.995,0.0825,0.0625,0.12,0.1525,0.0525,0.075,0.1225,0.2175,0.085,0.1825,0.535,0.0825,0.055,0.3425,0.055,0.23,0.06,0.0525,0.0525,0.055,0.11,0.06,0.49,0.0475,0.0575,0.1325,0.1575,0.3075,0.115,0.155,0.2925,0.0775,0.3375,0.085,0.0675,0.075,0.1275,0.0625,0.275,0.2675
13.8,0.16835365853658535,0.17528514204917786,0.16835365853658535,0.99,0.0675,0.22,0.1025,0.99,0.0825,0.0675,0.12,0.1575,0.0525,0.075,0.125,0.22,0.085,0.185,0.5425,0.085,0.055,0.335,0.055,0.22,0.06,0.0525,0.05,0.0525,0.1075,0.0575,0.475,0.045,0.05,0.1325,0.1575,0.3075,0.1025,0.1525,0.2875,0.0725,0.3375,0.0825,0.0675,0.0725,0.125,0.0675,0.27,0.265
13.9,0.16792682926829272,0.17663427011129898,0.16792682926829272,0.9975,0.065,0.21,0.1,0.9975,0.085,0.0675,0.1175,0.155,0.055,0.0725,0.1225,0.2225,0.085,0.1825,0.5375,0.08,0.0575,0.34,0.0575,0.21,0.06,0.0475,0.05,0.0525,0.11,0.0575,0.48,0.0425,0.045,0.1325,0.16,0.3175,0.1,0.15,0.285,0.07,0.335,0.0825,0.065,0.07,0.125,0.065,0.2675,0.27
14.0,0.16804878048780492,0.17703908914101044,0.16804878048780492,1.0,0.065,0.2075,0.1,1.0,0.085,0.065,0.12,0.1575,0.055,0.0725,0.1225,0.225,0.085,0.1825,0.5375,0.08,0.0575,0.3375,0.055,0.2075,0.06,0.045,0.05,0.0525,0.1125,0.0575,0.48,0.04,0.04,0.1325,0.16,0.32,0.1,0.1525,0.285,0.07,0.3375,0.0825,0.065,0.0725,0.125,0.07,0.2675,0.2675
14.1,0.16695121951219521,0.17632383611253366,0.16695121951219521,0.9975,0.0625,0.2125,0.105,0.9975,0.085,0.0625,0.12,0.16,0.055,0.07,0.12,0.225,0.085,0.1825,0.5275,0.08,0.0575,0.335,0.0525,0.2125,0.06,0.0425,0.045,0.0525,0.1175,0.0575,0.4775,0.035,0.04,0.1275,0.16,0.32,0.105,0.15,0.2825,0.0675,0.33,0.08,0.065,0.07,0.125,0.07,0.275,0.2625
14.2,0.16695121951219513,0.17703220062883585,0.16695121951219513,1.0,0.06,0.205,0.1,1.0,0.09,0.0575,0.1225,0.1575,0.055,0.07,0.12,0.2275,0.08,0.1775,0.53,0.08,0.06,0.3325,0.0525,0.205,0.06,0.04,0.045,0.05,0.115,0.0575,0.475,0.0325,0.04,0.13,0.1575,0.325,0.1,0.1525,0.285,0.07,0.335,0.0825,0.065,0.0725,0.1225,0.07,0.28,0.265
14.3,0.1657317073170732,0.1757156481211792,0.1657317073170732,0.9925,0.06,0.205,0.095,0.9925,0.0875,0.06,0.1225,0.1575,0.05,0.0675,0.115,0.2275,0.08,0.18,0.525,0.0775,0.06,0.3325,0.055,0.205,0.0575,0.0375,0.0425,0.0525,0.1175,0.0575,0.4675,0.0325,0.0425,0.125,0.155,0.3275,0.095,0.1525,0.28,0.07,0.3325,0.085,0.065,0.0725,0.12,0.07,0.2825,0.26
14.4,0.16640243902439023,0.17566428692642175,0.16640243902439023,0.9925,0.0625,0.2075,0.09,0.9925,0.085,0.0625,0.12,0.1625,0.05,0.0725,0.115,0.225,0.08,0.18,0.53,0.08,0.06,0.3425,0.0575,0.2075,0.0575,0.04,0.0425,0.055,0.11,0.06,0.4675,0.0375,0.0425,0.1275,0.165,0.3175,0.09,0.1575,0.2875,0.07,0.3275,0.0825,0.065,0.0725,0.1225,0.0675,0.28,0.255
14.5,0.16689024390243906,0.1763430868933128,0.16689024390243906,0.9975,0.0625,0.22,0.0975,0.9975,0.0825,0.0625,0.12,0.16,0.0525,0.0725,0.1125,0.225,0.08,0.1825,0.525,0.08,0.055,0.345,0.055,0.22,0.0575,0.0375,0.045,0.055,0.1125,0.0575,0.4725,0.035,0.0475,0.1275,0.175,0.315,0.0975,0.1575,0.2925,0.07,0.3225,0.0775,0.0675,0.0725,0.1225,0.065,0.2825,0.25
14.6,0.16597560975609754,0.1767308809550973,0.16597560975609754,0.995,0.06,0.2125,0.095,0.995,0.0825,0.0625,0.1225,0.1575,0.0525,0.0725,0.1125,0.2275,0.08,0.185,0.53,0.085,0.055,0.35,0.055,0.2125,0.0575,0.035,0.045,0.0525,0.11,0.055,0.4775,0.0375,0.045,0.13,0.1725,0.3075,0.095,0.1525,0.295,0.0625,0.3225,0.0725,0.065,0.075,0.12,0.06,0.28,0.2425
14.7,0.16628048780487806,0.17749108698956598,0.16628048780487806,0.9975,0.06,0.215,0.1,0.9975,0.0775,0.0625,0.125,0.155,0.055,0.0725,0.1125,0.23,0.08,0.1825,0.53,0.0875,0.055,0.3525,0.0525,0.215,0.0575,0.035,0.045,0.0525,0.11,0.05,0.4875,0.04,0.045,0.13,0.1725,0.3075,0.1,0.15,0.3,0.065,0.3175,0.075,0.0625,0.075,0.1175,0.06,0.2775,0.2425
14.8,0.16652439024390245,0.17818262593643583,0.16652439024390245,1.0,0.0575,0.215,0.1,1.0,0.0775,0.065,0.125,0.1575,0.055,0.07,0.1125,0.2325,0.0775,0.18,0.5325,0.0875,0.055,0.355,0.0525,0.215,0.0575,0.035,0.045,0.0525,0.11,0.05,0.49,0.04,0.045,0.1325,0.17,0.31,0.1,0.1525,0.2975,0.065,0.3175,0.075,0.0625,0.075,0.115,0.0575,0.2775,0.245
14.9,0.16573170731707315,0.17735372184756265,0.16573170731707315,0.9975,0.055,0.2225,0.1,0.9975,0.0775,0.0725,0.1225,0.16,0.055,0.07,0.105,0.2275,0.0775,0.1775,0.53,0.0875,0.055,0.355,0.0525,0.2225,0.0525,0.0375,0.045,0.0525,0.1125,0.05,0.4875,0.04,0.0475,0.135,0.17,0.305,0.1,0.1525,0.2925,0.065,0.31,0.0725,0.0625,0.0725,0.1125,0.055,0.2775,0.2425
15.0,0.16634146341463418,0.17663616453673545,0.16634146341463418,0.9975,0.06,0.2225,0.1075,0.9975,0.075,0.075,0.12,0.16,0.06,0.07,0.1075,0.2225,0.08,0.1775,0.5225,0.0825,0.055,0.3575,0.0525,0.2275,0.055,0.0425,0.0525,0.0525,0.115,0.0575,0.49,0.0425,0.05,0.1325,0.17,0.3075,0.1075,0.1575,0.2925,0.065,0.3075,0.0675,0.0675,0.0725,0.11,0.0475,0.2725,0.2425
15.1,0.16719512195121958,0.17721094217058136,0.16719512195121958,1.0,0.06,0.2275,0.1075,1.0,0.0725,0.08,0.115,0.16,0.06,0.07,0.1075,0.2275,0.08,0.175,0.5175,0.0825,0.0525,0.3575,0.05,0.24,0.055,0.0475,0.0575,0.0525,0.115,0.0525,0.495,0.0475,0.045,0.1325,0.1725,0.3125,0.115,0.15,0.295,0.065,0.3125,0.0675,0.07,0.0725,0.1125,0.0475,0.275,0.24
15.2,0.1676829268292683,0.17738564698781956,0.1676829268292683,1.0,0.06,0.2225,0.1125,1.0,0.0725,0.0825,0.115,0.1625,0.06,0.07,0.115,0.2225,0.085,0.1825,0.52,0.0875,0.0525,0.3625,0.0475,0.2375,0.0575,0.0475,0.0575,0.0525,0.115,0.0525,0.4975,0.05,0.045,0.125,0.1725,0.3075,0.1125,0.15,0.3025,0.065,0.31,0.065,0.0725,0.0675,0.1125,0.0475,0.2725,0.2425
15.3,0.16865853658536586,0.17792511575764286,0.16865853658536586,1.0,0.06,0.225,0.11,1.0,0.07,0.0875,0.115,0.165,0.06,0.0725,0.115,0.225,0.085,0.1825,0.5225,0.0925,0.0525,0.365,0.0475,0.24,0.0575,0.05,0.0575,0.055,0.11,0.0525,0.4975,0.05,0.0425,0.125,0.1725,0.315,0.1125,0.15,0.3075,0.065,0.31,0.0625,0.0725,0.065,0.115,0.0475,0.2775,0.2475
15.4,0.16932926829268297,0.17795589374610998,0.16932926829268297,1.0,0.065,0.225,0.1075,1.0,0.07,0.0825,0.115,0.16,0.065,0.0725,0.115,0.225,0.0875,0.185,0.52,0.0875,0.0525,0.37,0.0475,0.235,0.0575,0.0475,0.0575,0.055,0.1075,0.0575,0.4975,0.05,0.0475,0.125,0.1675,0.32,0.115,0.1575,0.31,0.0675,0.3125,0.065,0.0725,0.065,0.115,0.05,0.28,0.2525
15.5,0.16914634146341467,0.17812763455997552,0.16914634146341467,1.0,0.0625,0.2225,0.11,1.0,0.0675,0.0875,0.115,0.1575,0.0625,0.07,0.1175,0.2225,0.0875,0.1825,0.5225,0.09,0.0525,0.3725,0.0475,0.2375,0.06,0.0475,0.055,0.055,0.11,0.055,0.5,0.0475,0.0475,0.125,0.1675,0.315,0.1125,0.155,0.31,0.0675,0.3125,0.065,0.075,0.065,0.1175,0.05,0.2775,0.25
15.6,0.16865853658536584,0.17729169979830023,0.16865853658536584,0.995,0.065,0.22,0.11,0.995,0.0675,0.085,0.115,0.1525,0.065,0.065,0.1175,0.22,0.0875,0.1825,0.5225,0.0925,0.05,0.3675,0.05,0.2425,0.06,0.0475,0.055,0.055,0.11,0.055,0.5,0.045,0.0475,0.125,0.1625,0.31,0.115,0.1575,0.305,0.065,0.3125,0.07,0.075,0.0675,0.1175,0.05,0.28,0.25
15.7,0.1678658536585366,0.17729209825121944,0.1678658536585366,1.0,0.0625,0.2175,0.11,1.0,0.0675,0.0875,0.1125,0.155,0.0625,0.065,0.115,0.2175,0.0875,0.18,0.52,0.0925,0.05,0.36,0.05,0.2425,0.06,0.045,0.0525,0.055,0.11,0.0575,0.4975,0.045,0.0475,0.125,0.165,0.3075,0.115,0.155,0.2975,0.065,0.31,0.07,0.0775,0.0675,0.115,0.0475,0.2825,0.2475
15.8,0.168109756097561,0.17738082609401212,0.168109756097561,1.0,0.06,0.22,0.1075,1.0,0.0675,0.0875,0.1125,0.1525,0.06,0.065,0.1175,0.22,0.0875,0.18,0.52,0.095,0.0475,0.36,0.0525,0.2425,0.06,0.0425,0.0575,0.055,0.1075,0.0575,0.4975,0.045,0.05,0.125,0.165,0.31,0.115,0.155,0.3,0.065,0.3125,0.07,0.0775,0.0675,0.1175,0.045,0.28,0.2475
15.9,0.16682926829268294,0.17646168691317982,0.16682926829268294,0.9925,0.06,0.22,0.105,0.9925,0.065,0.0825,0.11,0.1525,0.06,0.07,0.1175,0.22,0.0875,0.18,0.5175,0.095,0.0475,0.36,0.0525,0.23,0.0575,0.0425,0.0575,0.055,0.105,0.0575,0.495,0.045,0.0475,0.125,0.1575,0.3125,0.11,0.1525,0.3025,0.065,0.3125,0.07,0.0775,0.0675,0.1175,0.0425,0.2775,0.2475
16.0,0.16658536585365857,0.17631021380838616,0.16658536585365857,0.9975,0.06,0.225,0.105,0.9975,0.06,0.085,0.1075,0.1575,0.055,0.07,0.115,0.225,0.085,0.1775,0.505,0.0975,0.05,0.3575,0.05,0.235,0.055,0.04,0.06,0.05,0.11,0.0575,0.4875,0.0475,0.0475,0.125,0.16,0.3175,0.105,0.155,0.3,0.07,0.315,0.0725,0.0775,0.07,0.1125,0.0425,0.275,0.2475
16.1,0.1657317073170732,0.17610387378050407,0.1657317073170732,0.9975,0.06,0.225,0.1,0.9975,0.0625,0.0825,0.105,0.165,0.055,0.07,0.11,0.225,0.0825,0.1725,0.505,0.0975,0.05,0.355,0.05,0.235,0.05,0.0375,0.06,0.05,0.1075,0.0575,0.4825,0.0475,0.05,0.1275,0.1675,0.32,0.1,0.15,0.3,0.0675,0.3075,0.07,0.08,0.07,0.1125,0.0425,0.2725,0.245
16.2,0.16469512195121958,0.17626216886027074,0.16469512195121958,0.9975,0.06,0.2225,0.095,0.9975,0.0625,0.08,0.1075,0.16,0.055,0.065,0.11,0.2225,0.0825,0.175,0.51,0.095,0.0525,0.35,0.05,0.235,0.0525,0.035,0.06,0.05,0.1075,0.0525,0.4775,0.0425,0.0475,0.125,0.175,0.315,0.095,0.145,0.295,0.07,0.3125,0.07,0.075,0.07,0.115,0.04,0.275,0.24
16.3,0.16371951219512196,0.17606654260293833,0.16371951219512196,1.0,0.0625,0.2225,0.0875,1.0,0.0675,0.075,0.1075,0.1525,0.0525,0.0675,0.1125,0.2225,0.08,0.1725,0.495,0.0875,0.0575,0.35,0.0525,0.2275,0.0525,0.035,0.0625,0.05,0.11,0.0475,0.4775,0.0425,0.045,0.1175,0.175,0.31,0.0875,0.1425,0.3,0.0675,0.3125,0.075,0.0725,0.07,0.115,0.04,0.28,0.245
16.4,0.16341463414634147,0.17528352998328944,0.16341463414634147,0.995,0.06,0.22,0.0875,0.995,0.0675,0.075,0.105,0.1575,0.0525,0.0675,0.115,0.225,0.08,0.1725,0.4925,0.085,0.0575,0.3475,0.0525,0.22,0.0575,0.0325,0.06,0.05,0.1075,0.0475,0.4775,0.04,0.045,0.1175,0.17,0.31,0.0875,0.1425,0.3025,0.0675,0.315,0.0725,0.07,0.0725,0.1225,0.045,0.2775,0.2425
16.5,0.16463414634146345,0.17579745219962953,0.16463414634146345,0.9975,0.0625,0.225,0.09,0.9975,0.0675,0.0775,0.1075,0.1575,0.055,0.0725,0.115,0.225,0.08,0.1725,0.4875,0.0775,0.06,0.35,0.0525,0.225,0.0575,0.0325,0.0625,0.0525,0.1075,0.0475,0.4825,0.04,0.045,0.1175,0.17,0.3125,0.09,0.1425,0.305,0.07,0.3225,0.07,0.07,0.07,0.1275,0.0475,0.2825,0.245
16.6,0.16542682926829266,0.17621953329394757,0.16542682926829266,1.0,0.0625,0.215,0.09,1.0,0.0675,0.0725,0.1075,0.1625,0.0575,0.075,0.1175,0.2275,0.08,0.1725,0.4825,0.065,0.0625,0.355,0.0525,0.215,0.0575,0.0325,0.0625,0.055,0.105,0.05,0.4825,0.04,0.045,0.1175,0.1675,0.315,0.09,0.145,0.3125,0.0725,0.3275,0.0725,0.07,0.0725,0.1325,0.05,0.285,0.25
16.7,0.1659146341463415,0.1759432385756154,0.1659146341463415,1.0,0.0625,0.22,0.09,1.0,0.0675,0.0725,0.1075,0.165,0.0575,0.075,0.115,0.2275,0.075,0.1675,0.48,0.065,0.0625,0.3525,0.0525,0.22,0.0575,0.0375,0.06,0.055,0.105,0.0575,0.4825,0.04,0.05,0.1175,0.1675,0.3175,0.09,0.1475,0.3125,0.0725,0.325,0.075,0.07,0.075,0.1325,0.05,0.29,0.2525
16.8,0.16640243902439023,0.17672671542602345,0.16640243902439023,1.0,0.06,0.2175,0.09,1.0,0.0675,0.07,0.105,0.1625,0.055,0.075,0.12,0.2375,0.075,0.17,0.4825,0.06,0.065,0.3525,0.0525,0.2175,0.06,0.0375,0.06,0.055,0.1075,0.055,0.48,0.04,0.0475,0.1175,0.1675,0.3225,0.09,0.1475,0.3175,0.0725,0.3325,0.0725,0.0675,0.0725,0.1325,0.05,0.295,0.255
16.9,0.1675,0.17683618573517657,0.1675,1.0,0.0625,0.2125,0.0925,1.0,0.0725,0.065,0.1025,0.17,0.055,0.075,0.125,0.2475,0.075,0.1675,0.4825,0.0575,0.065,0.35,0.0475,0.2125,0.0625,0.0425,0.06,0.05,0.1125,0.0575,0.475,0.04,0.05,0.1175,0.16,0.3275,0.0925,0.15,0.325,0.0725,0.3425,0.075,0.07,0.075,0.135,0.0525,0.2975,0.255
17.0,0.16628048780487806,0.1759002297860536,0.16628048780487806,0.995,0.06,0.2025,0.09,0.995,0.0725,0.065,0.1025,0.1675,0.055,0.08,0.12,0.25,0.075,0.165,0.48,0.055,0.065,0.34,0.0425,0.2025,0.06,0.0425,0.06,0.05,0.1075,0.06,0.47,0.035,0.05,0.1175,0.1575,0.33,0.09,0.15,0.3225,0.075,0.3425,0.075,0.0675,0.075,0.1375,0.055,0.2975,0.2575
17.1,0.16640243902439023,0.17641159672047013,0.16640243902439023,1.0,0.0625,0.205,0.095,1.0,0.0725,0.0625,0.1025,0.17,0.0525,0.0775,0.12,0.2575,0.0725,0.16,0.4775,0.0575,0.065,0.3375,0.04,0.205,0.0625,0.04,0.055,0.05,0.1125,0.06,0.47,0.0325,0.0525,0.12,0.1575,0.335,0.095,0.15,0.3225,0.08,0.34,0.075,0.0675,0.075,0.1375,0.055,0.2925,0.255
17.2,0.16597560975609757,0.1763241524074033,0.16597560975609757,1.0,0.0625,0.205,0.095,1.0,0.0725,0.0625,0.1,0.1725,0.05,0.0725,0.12,0.25,0.0725,0.16,0.4775,0.0575,0.065,0.3375,0.04,0.205,0.0625,0.04,0.0575,0.05,0.115,0.0575,0.4725,0.0325,0.05,0.12,0.155,0.33,0.095,0.1525,0.32,0.08,0.34,0.075,0.07,0.0725,0.14,0.0575,0.2925,0.2525
17.3,0.16652439024390245,0.17650561212730057,0.16652439024390245,1.0,0.06,0.2025,0.095,1.0,0.07,0.06,0.1,0.17,0.05,0.0725,0.1225,0.25,0.0725,0.16,0.4775,0.06,0.065,0.335,0.04,0.2025,0.0625,0.04,0.0575,0.05,0.115,0.0575,0.47,0.035,0.05,0.12,0.155,0.3325,0.095,0.1525,0.325,0.08,0.345,0.0775,0.07,0.0725,0.145,0.0575,0.2975,0.2575
17.4,0.16652439024390242,0.1765211571379225,0.16652439024390242,1.0,0.0575,0.205,0.09,1.0,0.07,0.055,0.1025,0.1625,0.055,0.0725,0.12,0.2475,0.0725,0.1625,0.485,0.0625,0.0725,0.3375,0.04,0.205,0.0575,0.0425,0.055,0.05,0.115,0.0575,0.4675,0.0375,0.055,0.12,0.155,0.335,0.09,0.155,0.3225,0.08,0.3375,0.075,0.07,0.0725,0.1425,0.055,0.2925,0.265
17.5,0.16603658536585364,0.1750295929767551,0.16603658536585364,0.9875,0.06,0.2,0.09,0.9875,0.07,0.0525,0.1,0.1575,0.055,0.0725,0.1225,0.24,0.07,0.1625,0.485,0.065,0.0675,0.3425,0.04,0.2,0.06,0.0425,0.055,0.055,0.11,0.0575,0.4725,0.04,0.055,0.125,0.15,0.3275,0.09,0.1575,0.3325,0.0825,0.3325,0.075,0.0725,0.075,0.1525,0.05,0.29,0.2575
17.6,0.16536585365853657,0.17757389476586935,0.16536585365853657,1.0,0.06,0.19,0.0875,1.0,0.0725,0.045,0.1,0.1525,0.0525,0.0725,0.1225,0.2325,0.065,0.16,0.4925,0.065,0.0675,0.3425,0.04,0.19,0.06,0.04,0.055,0.05,0.11,0.0575,0.485,0.0375,0.05,0.1275,0.1475,0.3225,0.0875,0.1575,0.3225,0.0825,0.3375,0.0775,0.0725,0.075,0.1475,0.05,0.295,0.26
